season,week,celebrity_name,era,raw_score,judge_share,judge_rank,results,is_eliminated
27,9.0,Alexis Ren,Percentage,28.5,0.24675324675324675,3.0,4th Place,0
27,9.0,Bobby Bones,Percentage,27.0,0.23376623376623376,4.0,1st Place,0
27,9.0,Evanna Lynch,Percentage,30.0,0.2597402597402597,1.0,3rd Place,0
27,9.0,Milo Manheim,Percentage,30.0,0.2597402597402597,1.0,2nd Place,0
28,1.0,Ally Brooke,Rank + Save,16.0,0.08791208791208792,7.0,3rd Place,0
28,1.0,Hannah Brown,Rank + Save,20.0,0.10989010989010989,2.0,1st Place,0
28,1.0,James Van Der Beek,Rank + Save,21.0,0.11538461538461539,1.0,Eliminated Week 10,1
28,1.0,Karamo Brown,Rank + Save,17.0,0.09340659340659341,5.0,Eliminated Week 7,0
28,1.0,Kate Flannery,Rank + Save,15.0,0.08241758241758242,9.0,Eliminated Week 8,0
28,1.0,Kel Mitchell,Rank + Save,16.0,0.08791208791208792,7.0,2nd Place,0
28,1.0,Lamar Odom,Rank + Save,11.0,0.06043956043956044,11.0,Eliminated Week 4,0
28,1.0,Lauren Alaina,Rank + Save,19.0,0.1043956043956044,3.0,4th Place,0
28,1.0,Mary Wilson,Rank + Save,17.0,0.09340659340659341,5.0,Eliminated Week 2,0
28,1.0,Sailor Brinkley-Cook,Rank + Save,18.0,0.0989010989010989,4.0,Eliminated Week 6,0
28,1.0,Sean Spicer,Rank + Save,12.0,0.06593406593406594,10.0,Eliminated Week 9,0
28,2.0,Ally Brooke,Rank + Save,20.0,0.09803921568627451,3.0,3rd Place,0
28,2.0,Hannah Brown,Rank + Save,24.0,0.11764705882352941,1.0,1st Place,0
28,2.0,James Van Der Beek,Rank + Save,20.0,0.09803921568627451,3.0,Eliminated Week 10,0
28,2.0,Karamo Brown,Rank + Save,19.0,0.09313725490196079,6.0,Eliminated Week 7,0
28,2.0,Kate Flannery,Rank + Save,21.0,0.10294117647058823,2.0,Eliminated Week 8,0
28,2.0,Kel Mitchell,Rank + Save,20.0,0.09803921568627451,3.0,2nd Place,0
28,2.0,Lamar Odom,Rank + Save,12.0,0.058823529411764705,11.0,Eliminated Week 4,0
28,2.0,Lauren Alaina,Rank + Save,19.0,0.09313725490196079,6.0,4th Place,0
28,2.0,Mary Wilson,Rank + Save,15.0,0.07352941176470588,10.0,Eliminated Week 2,1
28,2.0,Sailor Brinkley-Cook,Rank + Save,18.0,0.08823529411764706,8.0,Eliminated Week 6,0
28,2.0,Sean Spicer,Rank + Save,16.0,0.0784313725490196,9.0,Eliminated Week 9,0
28,3.0,Ally Brooke,Rank + Save,24.0,0.12121212121212122,1.0,3rd Place,0
28,3.0,Hannah Brown,Rank + Save,21.0,0.10606060606060606,5.0,1st Place,0
28,3.0,James Van Der Beek,Rank + Save,23.0,0.11616161616161616,3.0,Eliminated Week 10,0
28,3.0,Karamo Brown,Rank + Save,16.0,0.08080808080808081,8.0,Eliminated Week 7,0
28,3.0,Kate Flannery,Rank + Save,24.0,0.12121212121212122,1.0,Eliminated Week 8,0
28,3.0,Kel Mitchell,Rank + Save,20.0,0.10101010101010101,6.0,2nd Place,0
28,3.0,Lamar Odom,Rank + Save,12.0,0.06060606060606061,10.0,Eliminated Week 4,0
28,3.0,Lauren Alaina,Rank + Save,20.0,0.10101010101010101,6.0,4th Place,0
28,3.0,Sailor Brinkley-Cook,Rank + Save,23.0,0.11616161616161616,3.0,Eliminated Week 6,0
28,3.0,Sean Spicer,Rank + Save,15.0,0.07575757575757576,9.0,Eliminated Week 9,0
28,4.0,Ally Brooke,Rank + Save,32.0,0.11347517730496454,1.0,3rd Place,0
28,4.0,Hannah Brown,Rank + Save,32.0,0.11347517730496454,1.0,1st Place,0
28,4.0,James Van Der Beek,Rank + Save,28.0,0.09929078014184398,6.0,Eliminated Week 10,0
28,4.0,Karamo Brown,Rank + Save,28.0,0.09929078014184398,6.0,Eliminated Week 7,0
28,4.0,Kate Flannery,Rank + Save,26.0,0.09219858156028368,8.0,Eliminated Week 8,0
28,4.0,Kel Mitchell,Rank + Save,32.0,0.11347517730496454,1.0,2nd Place,0
28,4.0,Lamar Odom,Rank + Save,20.0,0.07092198581560284,10.0,Eliminated Week 4,1
28,4.0,Lauren Alaina,Rank + Save,32.0,0.11347517730496454,1.0,4th Place,0
28,4.0,Sailor Brinkley-Cook,Rank + Save,31.0,0.1099290780141844,5.0,Eliminated Week 6,0
28,4.0,Sean Spicer,Rank + Save,21.0,0.07446808510638298,9.0,Eliminated Week 9,0
28,5.0,Ally Brooke,Rank + Save,27.0,0.12558139534883722,1.0,3rd Place,0
28,5.0,Hannah Brown,Rank + Save,25.0,0.11627906976744186,4.0,1st Place,0
28,5.0,James Van Der Beek,Rank + Save,26.0,0.12093023255813953,2.0,Eliminated Week 10,0
28,5.0,Karamo Brown,Rank + Save,21.0,0.09767441860465116,8.0,Eliminated Week 7,0
28,5.0,Kate Flannery,Rank + Save,24.0,0.11162790697674418,5.0,Eliminated Week 8,0
28,5.0,Kel Mitchell,Rank + Save,26.0,0.12093023255813953,2.0,2nd Place,0
28,5.0,Lauren Alaina,Rank + Save,23.0,0.10697674418604651,7.0,4th Place,0
28,5.0,Sailor Brinkley-Cook,Rank + Save,24.0,0.11162790697674418,5.0,Eliminated Week 6,0
28,5.0,Sean Spicer,Rank + Save,19.0,0.08837209302325581,9.0,Eliminated Week 9,0
28,6.0,Ally Brooke,Rank + Save,25.0,0.10964912280701754,6.0,3rd Place,0
28,6.0,Hannah Brown,Rank + Save,24.0,0.10526315789473684,8.0,1st Place,0
28,6.0,James Van Der Beek,Rank + Save,27.0,0.11842105263157894,1.0,Eliminated Week 10,0
28,6.0,Karamo Brown,Rank + Save,25.0,0.10964912280701754,6.0,Eliminated Week 7,0
28,6.0,Kate Flannery,Rank + Save,27.0,0.11842105263157894,1.0,Eliminated Week 8,0
28,6.0,Kel Mitchell,Rank + Save,26.0,0.11403508771929824,4.0,2nd Place,0
28,6.0,Lauren Alaina,Rank + Save,26.0,0.11403508771929824,4.0,4th Place,0
28,6.0,Sailor Brinkley-Cook,Rank + Save,27.0,0.11842105263157894,1.0,Eliminated Week 6,1
28,6.0,Sean Spicer,Rank + Save,21.0,0.09210526315789473,9.0,Eliminated Week 9,0
28,7.0,Ally Brooke,Rank + Save,27.0,0.13366336633663367,1.0,3rd Place,0
28,7.0,Hannah Brown,Rank + Save,26.0,0.12871287128712872,4.0,1st Place,0
28,7.0,James Van Der Beek,Rank + Save,27.0,0.13366336633663367,1.0,Eliminated Week 10,0
28,7.0,Karamo Brown,Rank + Save,24.5,0.12128712871287128,6.0,Eliminated Week 7,1
28,7.0,Kate Flannery,Rank + Save,24.0,0.1188118811881188,7.0,Eliminated Week 8,0
28,7.0,Kel Mitchell,Rank + Save,25.5,0.12623762376237624,5.0,2nd Place,0
28,7.0,Lauren Alaina,Rank + Save,27.0,0.13366336633663367,1.0,4th Place,0
28,7.0,Sean Spicer,Rank + Save,21.0,0.10396039603960396,8.0,Eliminated Week 9,0
28,8.0,Ally Brooke,Rank + Save,30.0,0.15544105882304174,3.0,3rd Place,0
28,8.0,Hannah Brown,Rank + Save,30.9998,0.160621391176751,2.0,1st Place,0
28,8.0,James Van Der Beek,Rank + Save,31.9998,0.1658027598041857,1.0,Eliminated Week 10,0
28,8.0,Kate Flannery,Rank + Save,25.9998,0.13471454803957736,5.0,Eliminated Week 8,1
28,8.0,Kel Mitchell,Rank + Save,29.9998,0.15544002254931627,4.0,2nd Place,0
28,8.0,Lauren Alaina,Rank + Save,24.0,0.1243528470584334,6.0,4th Place,0
28,8.0,Sean Spicer,Rank + Save,20.0,0.1036273725486945,7.0,Eliminated Week 9,0
28,9.0,Ally Brooke,Rank + Save,40.0,0.19184652278177458,1.0,3rd Place,0
28,9.0,Hannah Brown,Rank + Save,35.5,0.17026378896882494,4.0,1st Place,0
28,9.0,James Van Der Beek,Rank + Save,36.0,0.17266187050359713,3.0,Eliminated Week 10,0
28,9.0,Kel Mitchell,Rank + Save,37.0,0.1774580335731415,2.0,2nd Place,0
28,9.0,Lauren Alaina,Rank + Save,35.0,0.16786570743405277,5.0,4th Place,0
28,9.0,Sean Spicer,Rank + Save,25.0,0.11990407673860912,6.0,Eliminated Week 9,1
28,10.0,Ally Brooke,Rank + Save,29.5,0.21454545454545454,1.0,3rd Place,0
28,10.0,Hannah Brown,Rank + Save,27.0,0.19636363636363635,3.0,1st Place,0
28,10.0,James Van Der Beek,Rank + Save,25.5,0.18545454545454546,5.0,Eliminated Week 10,1
28,10.0,Kel Mitchell,Rank + Save,28.5,0.20727272727272728,2.0,2nd Place,0
28,10.0,Lauren Alaina,Rank + Save,27.0,0.19636363636363635,3.0,4th Place,0
28,11.0,Ally Brooke,Rank + Save,30.0,0.2564102564102564,1.0,3rd Place,0
28,11.0,Hannah Brown,Rank + Save,29.0,0.24786324786324787,3.0,1st Place,0
28,11.0,Kel Mitchell,Rank + Save,29.5,0.25213675213675213,2.0,2nd Place,0
28,11.0,Lauren Alaina,Rank + Save,28.5,0.24358974358974358,4.0,4th Place,0
29,1.0,AJ McLean,Rank + Save,18.0,0.0743801652892562,6.0,Eliminated Week 9,0
29,1.0,Anne Heche,Rank + Save,18.0,0.0743801652892562,6.0,Eliminated Week 4,0
29,1.0,Carole Baskin,Rank + Save,11.0,0.045454545454545456,14.0,Eliminated Week 3,0
29,1.0,Charles Oakley,Rank + Save,12.0,0.049586776859504134,13.0,Eliminated Week 2,0
29,1.0,Chrishell Stause,Rank + Save,13.0,0.05371900826446281,12.0,Eliminated Week 8,0
29,1.0,Jesse Metcalfe,Rank + Save,18.0,0.0743801652892562,6.0,Eliminated Week 5,0
29,1.0,Johnny Weir,Rank + Save,18.0,0.0743801652892562,6.0,Eliminated Week 10,1
29,1.0,Justina Machado,Rank + Save,21.0,0.08677685950413223,1.0,4th Place,0
29,1.0,Kaitlyn Bristowe,Rank + Save,20.0,0.08264462809917356,3.0,1st Place,0
29,1.0,Monica Aldama,Rank + Save,19.0,0.07851239669421488,5.0,Eliminated Week 7,0
29,1.0,Nelly,Rank + Save,16.0,0.06611570247933884,11.0,3rd Place,0
29,1.0,Nev Schulman,Rank + Save,20.0,0.08264462809917356,3.0,2nd Place,0
29,1.0,Skai Jackson,Rank + Save,21.0,0.08677685950413223,1.0,Eliminated Week 10,1
29,1.0,Veron Davis,Rank + Save,17.0,0.07024793388429752,10.0,Eliminated Week 6,0
29,2.0,AJ McLean,Rank + Save,19.0,0.07450980392156863,5.0,Eliminated Week 9,0
29,2.0,Anne Heche,Rank + Save,18.0,0.07058823529411765,6.0,Eliminated Week 4,0
29,2.0,Carole Baskin,Rank + Save,16.0,0.06274509803921569,11.0,Eliminated Week 3,0
29,2.0,Charles Oakley,Rank + Save,15.0,0.058823529411764705,13.0,Eliminated Week 2,1
29,2.0,Chrishell Stause,Rank + Save,18.0,0.07058823529411765,6.0,Eliminated Week 8,0
29,2.0,Jesse Metcalfe,Rank + Save,20.0,0.0784313725490196,4.0,Eliminated Week 5,0
29,2.0,Johnny Weir,Rank + Save,18.0,0.07058823529411765,6.0,Eliminated Week 10,0
29,2.0,Justina Machado,Rank + Save,21.0,0.08235294117647059,2.0,4th Place,0
29,2.0,Kaitlyn Bristowe,Rank + Save,22.0,0.08627450980392157,1.0,1st Place,0
29,2.0,Monica Aldama,Rank + Save,16.0,0.06274509803921569,11.0,Eliminated Week 7,0
29,2.0,Nelly,Rank + Save,18.0,0.07058823529411765,6.0,3rd Place,0
29,2.0,Nev Schulman,Rank + Save,21.0,0.08235294117647059,2.0,2nd Place,0
29,2.0,Skai Jackson,Rank + Save,15.0,0.058823529411764705,13.0,Eliminated Week 10,0
29,2.0,Veron Davis,Rank + Save,18.0,0.07058823529411765,6.0,Eliminated Week 6,0
29,3.0,AJ McLean,Rank + Save,21.0,0.08108108108108109,6.0,Eliminated Week 9,0
29,3.0,Anne Heche,Rank + Save,15.0,0.05791505791505792,12.0,Eliminated Week 4,0
29,3.0,Carole Baskin,Rank + Save,12.0,0.04633204633204633,13.0,Eliminated Week 3,1
29,3.0,Chrishell Stause,Rank + Save,22.0,0.08494208494208494,4.0,Eliminated Week 8,0
29,3.0,Jesse Metcalfe,Rank + Save,20.0,0.07722007722007722,8.0,Eliminated Week 5,0
29,3.0,Johnny Weir,Rank + Save,24.0,0.09266409266409266,1.0,Eliminated Week 10,0
29,3.0,Justina Machado,Rank + Save,19.0,0.07335907335907337,9.0,4th Place,0
29,3.0,Kaitlyn Bristowe,Rank + Save,23.0,0.0888030888030888,3.0,1st Place,0
29,3.0,Monica Aldama,Rank + Save,21.0,0.08108108108108109,6.0,Eliminated Week 7,0
29,3.0,Nelly,Rank + Save,18.0,0.0694980694980695,10.0,3rd Place,0
29,3.0,Nev Schulman,Rank + Save,24.0,0.09266409266409266,1.0,2nd Place,0
29,3.0,Skai Jackson,Rank + Save,18.0,0.0694980694980695,10.0,Eliminated Week 10,0
29,3.0,Veron Davis,Rank + Save,22.0,0.08494208494208494,4.0,Eliminated Week 6,0
29,4.0,AJ McLean,Rank + Save,24.0,0.08571428571428572,3.0,Eliminated Week 9,0
29,4.0,Anne Heche,Rank + Save,21.0,0.075,10.0,Eliminated Week 4,1
29,4.0,Chrishell Stause,Rank + Save,22.0,0.07857142857142857,8.0,Eliminated Week 8,0
29,4.0,Jesse Metcalfe,Rank + Save,21.0,0.075,10.0,Eliminated Week 5,0
29,4.0,Johnny Weir,Rank + Save,24.0,0.08571428571428572,3.0,Eliminated Week 10,0
29,4.0,Justina Machado,Rank + Save,24.0,0.08571428571428572,3.0,4th Place,0
29,4.0,Kaitlyn Bristowe,Rank + Save,25.0,0.08928571428571429,2.0,1st Place,0
29,4.0,Monica Aldama,Rank + Save,24.0,0.08571428571428572,3.0,Eliminated Week 7,0
29,4.0,Nelly,Rank + Save,21.0,0.075,10.0,3rd Place,0
29,4.0,Nev Schulman,Rank + Save,24.0,0.08571428571428572,3.0,2nd Place,0
29,4.0,Skai Jackson,Rank + Save,28.0,0.1,1.0,Eliminated Week 10,0
29,4.0,Veron Davis,Rank + Save,22.0,0.07857142857142857,8.0,Eliminated Week 6,0
29,5.0,AJ McLean,Rank + Save,24.0,0.09125475285171103,5.0,Eliminated Week 9,0
29,5.0,Chrishell Stause,Rank + Save,19.0,0.07224334600760456,10.0,Eliminated Week 8,0
29,5.0,Jesse Metcalfe,Rank + Save,19.0,0.07224334600760456,10.0,Eliminated Week 5,1
29,5.0,Johnny Weir,Rank + Save,29.0,0.11026615969581749,1.0,Eliminated Week 10,0
29,5.0,Justina Machado,Rank + Save,24.0,0.09125475285171103,5.0,4th Place,0
29,5.0,Kaitlyn Bristowe,Rank + Save,27.0,0.10266159695817491,2.0,1st Place,0
29,5.0,Monica Aldama,Rank + Save,26.0,0.09885931558935361,3.0,Eliminated Week 7,0
29,5.0,Nelly,Rank + Save,24.0,0.09125475285171103,5.0,3rd Place,0
29,5.0,Nev Schulman,Rank + Save,26.0,0.09885931558935361,3.0,2nd Place,0
29,5.0,Skai Jackson,Rank + Save,24.0,0.09125475285171103,5.0,Eliminated Week 10,0
29,5.0,Veron Davis,Rank + Save,21.0,0.07984790874524715,9.0,Eliminated Week 6,0
29,6.0,AJ McLean,Rank + Save,27.0,0.1111111111111111,1.0,Eliminated Week 9,0
29,6.0,Chrishell Stause,Rank + Save,24.0,0.09876543209876543,6.0,Eliminated Week 8,0
29,6.0,Johnny Weir,Rank + Save,22.0,0.09053497942386832,8.0,Eliminated Week 10,0
29,6.0,Justina Machado,Rank + Save,27.0,0.1111111111111111,1.0,4th Place,0
29,6.0,Kaitlyn Bristowe,Rank + Save,27.0,0.1111111111111111,1.0,1st Place,0
29,6.0,Monica Aldama,Rank + Save,27.0,0.1111111111111111,1.0,Eliminated Week 7,0
29,6.0,Nelly,Rank + Save,24.0,0.09876543209876543,6.0,3rd Place,0
29,6.0,Nev Schulman,Rank + Save,26.0,0.10699588477366255,5.0,2nd Place,0
29,6.0,Skai Jackson,Rank + Save,18.0,0.07407407407407407,10.0,Eliminated Week 10,0
29,6.0,Veron Davis,Rank + Save,21.0,0.08641975308641975,9.0,Eliminated Week 6,1
29,7.0,AJ McLean,Rank + Save,26.0,0.11063829787234042,5.0,Eliminated Week 9,0
29,7.0,Chrishell Stause,Rank + Save,26.0,0.11063829787234042,5.0,Eliminated Week 8,0
29,7.0,Johnny Weir,Rank + Save,27.0,0.1148936170212766,2.0,Eliminated Week 10,0
29,7.0,Justina Machado,Rank + Save,26.0,0.11063829787234042,5.0,4th Place,0
29,7.0,Kaitlyn Bristowe,Rank + Save,24.0,0.10212765957446808,8.0,1st Place,0
29,7.0,Monica Aldama,Rank + Save,22.0,0.09361702127659574,9.0,Eliminated Week 7,1
29,7.0,Nelly,Rank + Save,27.0,0.1148936170212766,2.0,3rd Place,0
29,7.0,Nev Schulman,Rank + Save,30.0,0.1276595744680851,1.0,2nd Place,0
29,7.0,Skai Jackson,Rank + Save,27.0,0.1148936170212766,2.0,Eliminated Week 10,0
29,8.0,AJ McLean,Rank + Save,27.0,0.12162184076007344,5.0,Eliminated Week 9,0
29,8.0,Chrishell Stause,Rank + Save,27.0,0.12162184076007344,5.0,Eliminated Week 8,1
29,8.0,Johnny Weir,Rank + Save,30.0,0.13513537862230382,1.0,Eliminated Week 10,0
29,8.0,Justina Machado,Rank + Save,28.9998,0.13062996509903624,3.0,4th Place,0
29,8.0,Kaitlyn Bristowe,Rank + Save,28.0,0.1261263533808169,4.0,1st Place,0
29,8.0,Nelly,Rank + Save,24.0,0.10810830289784307,8.0,3rd Place,0
29,8.0,Nev Schulman,Rank + Save,30.0,0.13513537862230382,1.0,2nd Place,0
29,8.0,Skai Jackson,Rank + Save,26.9998,0.1216209398575493,7.0,Eliminated Week 10,0
29,9.0,AJ McLean,Rank + Save,24.9998,0.12953317941214265,6.0,Eliminated Week 9,1
29,9.0,Johnny Weir,Rank + Save,30.0,0.15544105882304174,1.0,Eliminated Week 10,0
29,9.0,Justina Machado,Rank + Save,25.9998,0.13471454803957736,5.0,4th Place,0
29,9.0,Kaitlyn Bristowe,Rank + Save,30.0,0.15544105882304174,1.0,1st Place,0
29,9.0,Nelly,Rank + Save,24.0,0.1243528470584334,7.0,3rd Place,0
29,9.0,Nev Schulman,Rank + Save,28.9998,0.15025865392188154,3.0,2nd Place,0
29,9.0,Skai Jackson,Rank + Save,28.9998,0.15025865392188154,3.0,Eliminated Week 10,0
29,10.0,Johnny Weir,Rank + Save,28.5,0.16379310344827586,4.0,Eliminated Week 10,1
29,10.0,Justina Machado,Rank + Save,29.0,0.16666666666666666,3.0,4th Place,0
29,10.0,Kaitlyn Bristowe,Rank + Save,30.0,0.1724137931034483,1.0,1st Place,0
29,10.0,Nelly,Rank + Save,28.0,0.16091954022988506,6.0,3rd Place,0
29,10.0,Nev Schulman,Rank + Save,30.0,0.1724137931034483,1.0,2nd Place,0
29,10.0,Skai Jackson,Rank + Save,28.5,0.16379310344827586,4.0,Eliminated Week 10,1
29,11.0,Justina Machado,Rank + Save,30.0,0.25316455696202533,1.0,4th Place,0
29,11.0,Kaitlyn Bristowe,Rank + Save,30.0,0.25316455696202533,1.0,1st Place,0
29,11.0,Nelly,Rank + Save,28.5,0.24050632911392406,4.0,3rd Place,0
29,11.0,Nev Schulman,Rank + Save,30.0,0.25316455696202533,1.0,2nd Place,0
30,1.0,Amanda Kloots,Rank + Save,28.0,0.07650273224043716,2.0,4th Place,0
30,1.0,Brian Austin Green,Rank + Save,24.0,0.06557377049180328,9.0,Eliminated Week 4,0
30,1.0,Christine Chiu,Rank + Save,25.0,0.06830601092896176,7.0,Eliminated Week 3,0
30,1.0,Cody Rigsby,Rank + Save,24.0,0.06557377049180328,9.0,3rd Place,0
30,1.0,Iman Shumpert,Rank + Save,21.0,0.05737704918032787,14.0,1st Place,0
30,1.0,Jimmie Allen,Rank + Save,22.0,0.060109289617486336,13.0,Eliminated Week 8,0
30,1.0,JoJo Siwa,Rank + Save,29.0,0.07923497267759563,1.0,2nd Place,0
30,1.0,Kenya Moore,Rank + Save,26.0,0.07103825136612021,5.0,Eliminated Week 6,0
30,1.0,Martin Kove,Rank + Save,13.0,0.03551912568306011,15.0,Eliminated Week 2,0
30,1.0,Matt James,Rank + Save,24.0,0.06557377049180328,9.0,Eliminated Week 4,0
30,1.0,Melanie C,Rank + Save,27.0,0.07377049180327869,4.0,Eliminated Week 5,0
30,1.0,Melora Hardin,Rank + Save,26.0,0.07103825136612021,5.0,Eliminated Week 9,0
30,1.0,"Mike ""The Miz"" Mizanin",Rank + Save,24.0,0.06557377049180328,9.0,Eliminated Week 7,0
30,1.0,Olivia Jade,Rank + Save,25.0,0.06830601092896176,7.0,Eliminated Week 8,0
30,1.0,Suni Lee,Rank + Save,28.0,0.07650273224043716,2.0,Eliminated Week 9,0
30,2.0,Amanda Kloots,Rank + Save,32.0,0.08311688311688312,1.0,4th Place,0
30,2.0,Brian Austin Green,Rank + Save,23.0,0.05974025974025974,13.0,Eliminated Week 4,0
30,2.0,Christine Chiu,Rank + Save,24.0,0.06233766233766234,10.0,Eliminated Week 3,0
30,2.0,Cody Rigsby,Rank + Save,24.0,0.06233766233766234,10.0,3rd Place,0
30,2.0,Iman Shumpert,Rank + Save,25.0,0.06493506493506493,9.0,1st Place,0
30,2.0,Jimmie Allen,Rank + Save,27.0,0.07012987012987013,5.0,Eliminated Week 8,0
30,2.0,JoJo Siwa,Rank + Save,31.0,0.08051948051948052,2.0,2nd Place,0
30,2.0,Kenya Moore,Rank + Save,24.0,0.06233766233766234,10.0,Eliminated Week 6,0
30,2.0,Martin Kove,Rank + Save,15.0,0.03896103896103896,15.0,Eliminated Week 2,1
30,2.0,Matt James,Rank + Save,22.0,0.05714285714285714,14.0,Eliminated Week 4,0
30,2.0,Melanie C,Rank + Save,30.0,0.07792207792207792,3.0,Eliminated Week 5,0
30,2.0,Melora Hardin,Rank + Save,27.0,0.07012987012987013,5.0,Eliminated Week 9,0
30,2.0,"Mike ""The Miz"" Mizanin",Rank + Save,26.0,0.06753246753246753,8.0,Eliminated Week 7,0
30,2.0,Olivia Jade,Rank + Save,27.0,0.07012987012987013,5.0,Eliminated Week 8,0
30,2.0,Suni Lee,Rank + Save,28.0,0.07272727272727272,4.0,Eliminated Week 9,0
30,3.0,Amanda Kloots,Rank + Save,24.0,0.08053691275167785,1.0,4th Place,0
30,3.0,Brian Austin Green,Rank + Save,19.0,0.06375838926174497,12.0,Eliminated Week 4,0
30,3.0,Christine Chiu,Rank + Save,21.0,0.07046979865771812,7.0,Eliminated Week 3,1
30,3.0,Cody Rigsby,Rank + Save,18.0,0.06040268456375839,14.0,3rd Place,0
30,3.0,Iman Shumpert,Rank + Save,19.0,0.06375838926174497,12.0,1st Place,0
30,3.0,Jimmie Allen,Rank + Save,20.0,0.06711409395973154,10.0,Eliminated Week 8,0
30,3.0,JoJo Siwa,Rank + Save,24.0,0.08053691275167785,1.0,2nd Place,0
30,3.0,Kenya Moore,Rank + Save,21.0,0.07046979865771812,7.0,Eliminated Week 6,0
30,3.0,Matt James,Rank + Save,20.0,0.06711409395973154,10.0,Eliminated Week 4,0
30,3.0,Melanie C,Rank + Save,22.0,0.0738255033557047,5.0,Eliminated Week 5,0
30,3.0,Melora Hardin,Rank + Save,23.0,0.07718120805369127,4.0,Eliminated Week 9,0
30,3.0,"Mike ""The Miz"" Mizanin",Rank + Save,22.0,0.0738255033557047,5.0,Eliminated Week 7,0
30,3.0,Olivia Jade,Rank + Save,24.0,0.08053691275167785,1.0,Eliminated Week 8,0
30,3.0,Suni Lee,Rank + Save,21.0,0.07046979865771812,7.0,Eliminated Week 9,0
30,4.0,Amanda Kloots,Rank + Save,34.0,0.0815347721822542,4.0,4th Place,0
30,4.0,Brian Austin Green,Rank + Save,26.0,0.06235011990407674,13.0,Eliminated Week 4,1
30,4.0,Cody Rigsby,Rank + Save,29.0,0.06954436450839328,11.0,3rd Place,0
30,4.0,Iman Shumpert,Rank + Save,31.5,0.07553956834532374,9.0,1st Place,0
30,4.0,Jimmie Allen,Rank + Save,32.5,0.07793764988009592,7.0,Eliminated Week 8,0
30,4.0,JoJo Siwa,Rank + Save,35.0,0.08393285371702638,2.0,2nd Place,0
30,4.0,Kenya Moore,Rank + Save,29.5,0.07074340527577938,10.0,Eliminated Week 6,0
30,4.0,Matt James,Rank + Save,28.5,0.0683453237410072,12.0,Eliminated Week 4,1
30,4.0,Melanie C,Rank + Save,33.0,0.07913669064748201,6.0,Eliminated Week 5,0
30,4.0,Melora Hardin,Rank + Save,36.5,0.08752997601918465,1.0,Eliminated Week 9,0
30,4.0,"Mike ""The Miz"" Mizanin",Rank + Save,32.5,0.07793764988009592,7.0,Eliminated Week 7,0
30,4.0,Olivia Jade,Rank + Save,35.0,0.08393285371702638,2.0,Eliminated Week 8,0
30,4.0,Suni Lee,Rank + Save,34.0,0.0815347721822542,4.0,Eliminated Week 9,0
30,5.0,Amanda Kloots,Rank + Save,39.0,0.1012987012987013,2.0,4th Place,0
30,5.0,Cody Rigsby,Rank + Save,32.0,0.08311688311688312,9.0,3rd Place,0
30,5.0,Iman Shumpert,Rank + Save,28.0,0.07272727272727272,11.0,1st Place,0
30,5.0,Jimmie Allen,Rank + Save,34.0,0.08831168831168831,8.0,Eliminated Week 8,0
30,5.0,JoJo Siwa,Rank + Save,40.0,0.1038961038961039,1.0,2nd Place,0
30,5.0,Kenya Moore,Rank + Save,36.0,0.09350649350649351,3.0,Eliminated Week 6,0
30,5.0,Melanie C,Rank + Save,36.0,0.09350649350649351,3.0,Eliminated Week 5,1
30,5.0,Melora Hardin,Rank + Save,36.0,0.09350649350649351,3.0,Eliminated Week 9,0
30,5.0,"Mike ""The Miz"" Mizanin",Rank + Save,32.0,0.08311688311688312,9.0,Eliminated Week 7,0
30,5.0,Olivia Jade,Rank + Save,36.0,0.09350649350649351,3.0,Eliminated Week 8,0
30,5.0,Suni Lee,Rank + Save,36.0,0.09350649350649351,3.0,Eliminated Week 9,0
30,6.0,Amanda Kloots,Rank + Save,38.0,0.1043956043956044,3.0,4th Place,0
30,6.0,Cody Rigsby,Rank + Save,36.0,0.0989010989010989,5.0,3rd Place,0
30,6.0,Iman Shumpert,Rank + Save,40.0,0.10989010989010989,1.0,1st Place,0
30,6.0,Jimmie Allen,Rank + Save,38.0,0.1043956043956044,3.0,Eliminated Week 8,0
30,6.0,JoJo Siwa,Rank + Save,40.0,0.10989010989010989,1.0,2nd Place,0
30,6.0,Kenya Moore,Rank + Save,32.0,0.08791208791208792,10.0,Eliminated Week 6,1
30,6.0,Melora Hardin,Rank + Save,34.0,0.09340659340659341,8.0,Eliminated Week 9,0
30,6.0,"Mike ""The Miz"" Mizanin",Rank + Save,34.0,0.09340659340659341,8.0,Eliminated Week 7,0
30,6.0,Olivia Jade,Rank + Save,36.0,0.0989010989010989,5.0,Eliminated Week 8,0
30,6.0,Suni Lee,Rank + Save,36.0,0.0989010989010989,5.0,Eliminated Week 9,0
30,7.0,Amanda Kloots,Rank + Save,34.0,0.10397553516819572,6.0,4th Place,0
30,7.0,Cody Rigsby,Rank + Save,36.0,0.11009174311926606,5.0,3rd Place,0
30,7.0,Iman Shumpert,Rank + Save,34.0,0.10397553516819572,6.0,1st Place,0
30,7.0,Jimmie Allen,Rank + Save,38.0,0.1162079510703364,3.0,Eliminated Week 8,0
30,7.0,JoJo Siwa,Rank + Save,39.0,0.11926605504587157,2.0,2nd Place,0
30,7.0,Melora Hardin,Rank + Save,38.0,0.1162079510703364,3.0,Eliminated Week 9,0
30,7.0,"Mike ""The Miz"" Mizanin",Rank + Save,32.0,0.09785932721712538,9.0,Eliminated Week 7,1
